case_id,activity,enable_time,start_time,end_time,resource
52,Settle Conditions With Supplier,2011-04-19 12:00:00.000000+00:00,2011-05-19 08:17:19.381864+00:00,2011-05-19 11:14:28.493900+00:00,Francois de Perrier
249,Analyze Purchase Requisition,2011-04-19 12:00:00.000000+00:00,2011-04-19 12:00:00.364719+00:00,2011-04-19 12:05:46.637618+00:00,Francis Odell
248,Analyze Request for Quotation,2011-04-19 12:00:00.364719+00:00,2011-05-19 11:14:28.493900+00:00,2011-05-21 16:19:37.170239+00:00,Francois de Perrier
247,Create Request for Quotation,2011-04-19 12:03:11.172220+00:00,2011-04-19 12:03:11.172220+00:00,2011-04-19 12:03:11.521398+00:00,Miu Hanwan
247,Analyze Request for Quotation,2011-04-19 12:03:11.521398+00:00,2011-05-19 15:03:12.445797+00:00,2011-05-19 19:13:09.804230+00:00,Magdalena Predutta
249,Create Request for Quotation,2011-04-19 12:05:46.637618+00:00,2011-04-20 00:00:00.000000+00:00,2011-04-20 00:00:00.807326+00:00,Esmana Liubiata
123,Amend Request for Quotation,2011-04-19 12:55:48.991098+00:00,2011-04-20 00:00:00.000000+00:00,2011-04-20 01:44:08.804795+00:00,Fjodor Kowalski
63,Approve Purchase Order for payment,2011-04-19 13:03:07.708428+00:00,2011-05-19 19:13:09.804230+00:00,2011-05-19 20:33:32.380341+00:00,Magdalena Predutta
100,Analyze Quotation Comparison Map,2011-04-19 14:09:01.102934+00:00,2011-04-20 00:00:00.000000+00:00,2011-04-20 02:57:51.921461+00:00,Christian Francois
251,Create Purchase Requisition,2011-04-19 14:28:12.053679+00:00,2011-04-20 00:00:00.000000+00:00,2011-04-20 00:00:00.000000+00:00,Penn Osterwalder
252,Create Purchase Requisition,2011-04-19 18:58:06.743308+00:00,2011-04-20 00:00:00.000000+00:00,2011-04-20 00:00:00.000000+00:00,Nico Ojenbeer
252,Create Request for Quotation,2011-04-20 00:00:00.000000+00:00,2011-04-20 00:00:00.000000+00:00,2011-04-20 00:00:00.143829+00:00,Tesca Lobes
251,Create Request for Quotation,2011-04-20 00:00:00.000000+00:00,2011-04-20 00:00:00.000000+00:00,2011-04-20 00:00:02.302783+00:00,Anne Olwada
252,Analyze Request for Quotation,2011-04-20 00:00:00.143829+00:00,2011-05-19 20:33:32.380341+00:00,2011-05-19 21:27:38.703800+00:00,Magdalena Predutta
249,Analyze Request for Quotation,2011-04-20 00:00:00.807326+00:00,2011-05-19 21:27:38.703800+00:00,2011-05-20 17:15:19.553199+00:00,Magdalena Predutta
251,Analyze Request for Quotation,2011-04-20 00:00:02.302783+00:00,2011-05-20 13:41:36.532055+00:00,2011-05-20 14:29:47.463835+00:00,Karel de Groot
250,Create Request for Quotation,2011-04-20 00:07:06.212485+00:00,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:00:00.262643+00:00,Kim Passa
123,Analyze Request for Quotation,2011-04-20 01:44:08.804795+00:00,2011-05-20 14:29:47.463835+00:00,2011-05-21 12:33:00.455394+00:00,Karel de Groot
100,Choose best option,2011-04-20 02:57:51.921461+00:00,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:00:00.000000+00:00,Anna Kaufmann
253,Create Purchase Requisition,2011-04-20 04:18:08.993003+00:00,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:00:00.000000+00:00,Clement Duchot
254,Create Purchase Requisition,2011-04-20 05:45:22.337313+00:00,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:00:00.000000+00:00,Alberto Duport
127,Send Request for Quotation to Supplier,2011-04-20 08:11:43.668406+00:00,2011-05-20 17:15:19.553199+00:00,2011-05-20 17:23:14.350719+00:00,Magdalena Predutta
253,Create Request for Quotation,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:00:02.572842+00:00,Immanuel Karagianni
100,Settle Conditions With Supplier,2011-04-20 12:00:00.000000+00:00,2011-05-20 17:23:14.350719+00:00,2011-05-20 18:27:55.199333+00:00,Magdalena Predutta
254,Analyze Purchase Requisition,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:00:00.000000+00:00,2011-04-20 12:01:12.162792+00:00,Maris Freeman
250,Analyze Request for Quotation,2011-04-20 12:00:00.262643+00:00,2011-05-20 18:27:55.199333+00:00,2011-05-20 21:00:38.915647+00:00,Magdalena Predutta
253,Analyze Request for Quotation,2011-04-20 12:00:02.572842+00:00,2011-05-20 21:00:38.915647+00:00,2011-05-20 22:11:51.579257+00:00,Magdalena Predutta
254,Create Request for Quotation,2011-04-20 12:01:12.162792+00:00,2011-04-20 12:01:12.162792+00:00,2011-04-20 12:01:12.413008+00:00,Miu Hanwan
254,Analyze Request for Quotation,2011-04-20 12:01:12.413008+00:00,2011-05-20 22:11:51.579257+00:00,2011-05-21 18:11:57.831274+00:00,Magdalena Predutta
65,Amend Request for Quotation,2011-04-20 20:39:54.596586+00:00,2011-04-20 20:39:54.596586+00:00,2011-04-20 21:01:19.190866+00:00,Francis Odell
53,Confirm Purchase Order,2011-04-20 20:49:44.135057+00:00,2011-04-21 00:00:00.000000+00:00,2011-04-21 01:20:00.761145+00:00,Carmen Finacse
65,Analyze Request for Quotation,2011-04-20 21:01:19.190866+00:00,2011-05-21 12:33:00.455394+00:00,2011-05-22 17:28:45.240264+00:00,Karel de Groot
255,Create Purchase Requisition,2011-04-20 21:15:30.893099+00:00,2011-04-20 21:15:30.893099+00:00,2011-04-20 21:15:30.893099+00:00,Elvira Lores
255,Analyze Purchase Requisition,2011-04-20 21:15:30.893099+00:00,2011-04-21 00:00:00.000000+00:00,2011-04-21 00:01:59.825420+00:00,Heinz Gutschmidt
53,Deliver Goods Services,2011-04-21 01:20:00.761145+00:00,2011-04-21 12:00:00.000000+00:00,2011-04-21 12:07:55.125356+00:00,Sean Manney
53,Release Purchase Order,2011-04-21 12:07:55.125356+00:00,2011-04-22 00:00:00.000000+00:00,2011-04-22 01:03:07.708428+00:00,Nico Ojenbeer
130,Amend Request for Quotation,2011-04-21 14:46:48.231184+00:00,2011-04-22 00:00:00.000000+00:00,2011-04-22 01:32:49.251062+00:00,Penn Osterwalder
128,Amend Request for Quotation,2011-04-21 15:25:50.260117+00:00,2011-04-22 00:00:00.000000+00:00,2011-04-22 01:30:32.315891+00:00,Tesca Lobes
42,Confirm Purchase Order,2011-04-21 15:33:34.802419+00:00,2011-04-21 15:33:34.802419+00:00,2011-04-22 16:12:58.629205+00:00,Esmeralda Clay
86,Create Quotation comparison Map,2011-04-21 15:49:13.587868+00:00,2011-05-21 16:19:37.170239+00:00,2011-05-21 16:49:12.645180+00:00,Francois de Perrier
64,Confirm Purchase Order,2011-04-21 15:57:28.245298+00:00,2011-04-22 00:00:00.000000+00:00,2011-04-24 02:58:20.094229+00:00,Karen Clarens
66,Confirm Purchase Order,2011-04-21 15:58:16.078653+00:00,2011-04-21 15:58:16.078653+00:00,2011-04-24 09:00:28.015615+00:00,Kiu Kan
87,Create Purchase Order,2011-04-21 17:38:05.920108+00:00,2011-05-21 16:49:12.645180+00:00,2011-05-21 16:49:40.702830+00:00,Francois de Perrier
256,Create Purchase Requisition,2011-04-21 20:19:04.390947+00:00,2011-04-22 00:00:00.000000+00:00,2011-04-22 00:00:00.000000+00:00,Esmana Liubiata
256,Analyze Purchase Requisition,2011-04-22 00:00:00.000000+00:00,2011-04-22 12:00:00.000000+00:00,2011-04-22 12:05:48.276625+00:00,Maris Freeman
53,Approve Purchase Order for payment,2011-04-22 01:03:07.708428+00:00,2011-05-21 16:49:40.702830+00:00,2011-05-22 06:44:22.489138+00:00,Francois de Perrier
128,Analyze Request for Quotation,2011-04-22 01:30:32.315891+00:00,2011-05-21 18:11:57.831274+00:00,2011-05-23 14:05:44.047208+00:00,Magdalena Predutta
130,Analyze Request for Quotation,2011-04-22 01:32:49.251062+00:00,2011-05-22 06:44:22.489138+00:00,2011-05-22 09:38:44.371217+00:00,Francois de Perrier
256,Create Request for Quotation,2011-04-22 12:05:48.276625+00:00,2011-04-23 00:00:00.000000+00:00,2011-04-23 00:00:05.061599+00:00,Anne Olwada
257,Create Purchase Requisition,2011-04-22 13:06:10.156752+00:00,2011-04-23 00:00:00.000000+00:00,2011-04-23 00:00:00.000000+00:00,Fjodor Kowalski
188,Amend Request for Quotation,2011-04-22 13:27:33.313107+00:00,2011-04-23 00:00:00.000000+00:00,2011-04-23 02:11:02.169123+00:00,Christian Francois
131,Create Quotation comparison Map,2011-04-22 13:32:51.209288+00:00,2011-05-22 09:38:44.371217+00:00,2011-05-22 10:42:38.768601+00:00,Francois de Perrier
258,Create Purchase Requisition,2011-04-22 15:44:52.406411+00:00,2011-04-22 15:44:52.406411+00:00,2011-04-22 15:44:52.406411+00:00,Clement Duchot
258,Analyze Purchase Requisition,2011-04-22 15:44:52.406411+00:00,2011-04-22 15:44:52.406411+00:00,2011-04-22 15:46:55.312643+00:00,Francis Odell
42,Deliver Goods Services,2011-04-22 16:12:58.629205+00:00,2011-04-23 00:00:00.000000+00:00,2011-04-23 00:40:38.978918+00:00,Carmen Finacse
257,Analyze Purchase Requisition,2011-04-23 00:00:00.000000+00:00,2011-04-23 00:00:00.000000+00:00,2011-04-23 00:42:43.799790+00:00,Heinz Gutschmidt
256,Analyze Request for Quotation,2011-04-23 00:00:05.061599+00:00,2011-05-22 10:42:38.768601+00:00,2011-05-25 13:41:22.197631+00:00,Francois de Perrier
42,Release Purchase Order,2011-04-23 00:40:38.978918+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 13:03:07.708428+00:00,Anna Kaufmann
257,Create Request for Quotation,2011-04-23 00:42:43.799790+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:00:16.437568+00:00,Alberto Duport
188,Analyze Request for Quotation,2011-04-23 02:11:02.169123+00:00,2011-05-22 17:28:45.240264+00:00,2011-05-24 17:39:43.907637+00:00,Karel de Groot
259,Create Purchase Requisition,2011-04-23 03:23:26.703487+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:00:00.000000+00:00,Kim Passa
260,Create Purchase Requisition,2011-04-23 03:50:07.519237+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:00:00.000000+00:00,Immanuel Karagianni
261,Create Purchase Requisition,2011-04-23 05:16:19.707955+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:00:00.000000+00:00,Miu Hanwan
262,Create Purchase Requisition,2011-04-23 10:52:58.196583+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:00:00.000000+00:00,Elvira Lores
259,Analyze Purchase Requisition,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:11:41.302326+00:00,Maris Freeman
262,Create Request for Quotation,2011-04-23 12:00:00.000000+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:00:09.609495+00:00,Esmana Liubiata
261,Analyze Purchase Requisition,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:00:00.000000+00:00,2011-04-23 12:04:30.151241+00:00,Francis Odell
260,Analyze Purchase Requisition,2011-04-23 12:00:00.000000+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:04:19.257292+00:00,Heinz Gutschmidt
257,Analyze Request for Quotation,2011-04-23 12:00:16.437568+00:00,2011-05-23 14:05:44.047208+00:00,2011-05-24 14:02:20.960568+00:00,Magdalena Predutta
261,Create Request for Quotation,2011-04-23 12:04:30.151241+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:00:00.190866+00:00,Nico Ojenbeer
259,Create Request for Quotation,2011-04-23 12:11:41.302326+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:00:00.114325+00:00,Tesca Lobes
42,Approve Purchase Order for payment,2011-04-23 13:03:07.708428+00:00,2011-05-24 14:02:20.960568+00:00,2011-05-24 16:48:21.374339+00:00,Magdalena Predutta
263,Create Purchase Requisition,2011-04-23 14:05:32.417830+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:00:00.000000+00:00,Penn Osterwalder
264,Create Purchase Requisition,2011-04-23 15:04:40.672402+00:00,2011-04-23 15:04:40.672402+00:00,2011-04-23 15:04:40.672402+00:00,Clement Duchot
264,Create Request for Quotation,2011-04-23 15:04:40.672402+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:00:07.707509+00:00,Fjodor Kowalski
189,Amend Request for Quotation,2011-04-23 15:42:32.754250+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:19:43.630803+00:00,Anne Olwada
191,Amend Request for Quotation,2011-04-23 16:54:08.433514+00:00,2011-04-24 00:00:00.000000+00:00,2011-04-24 00:16:49.472241+00:00,Christian Francois
135,Create Quotation comparison Map,2011-04-23 17:06:02.089357+00:00,2011-05-24 16:48:21.374339+00:00,2011-05-24 21:27:10.233821+00:00,Magdalena Predutta
263,Analyze Purchase Requisition,2011-04-24 00:00:00.000000+00:00,2011-04-24 12:00:00.000000+00:00,2011-04-24 12:02:47.859269+00:00,Francis Odell
259,Analyze Request for Quotation,2011-04-24 00:00:00.114325+00:00,2011-05-24 17:39:43.907637+00:00,2011-05-26 12:33:08.143198+00:00,Karel de Groot
261,Analyze Request for Quotation,2011-04-24 00:00:00.190866+00:00,2011-05-24 21:27:10.233821+00:00,2011-05-25 21:16:54.373503+00:00,Magdalena Predutta
264,Analyze Request for Quotation,2011-04-24 00:00:07.707509+00:00,2011-05-25 13:41:22.197631+00:00,2011-05-26 12:05:45.288042+00:00,Francois de Perrier
262,Analyze Request for Quotation,2011-04-24 00:00:09.609495+00:00,2011-05-25 21:16:54.373503+00:00,2011-05-26 20:05:15.147050+00:00,Magdalena Predutta
260,Create Request for Quotation,2011-04-24 00:04:19.257292+00:00,2011-04-24 12:00:00.000000+00:00,2011-04-24 12:01:00.333289+00:00,Kim Passa
191,Analyze Request for Quotation,2011-04-24 00:16:49.472241+00:00,2011-05-26 12:05:45.288042+00:00,2011-05-31 13:11:02.658598+00:00,Francois de Perrier
189,Analyze Request for Quotation,2011-04-24 00:19:43.630803+00:00,2011-05-26 12:33:08.143198+00:00,2011-05-26 20:46:52.287019+00:00,Karel de Groot
64,Deliver Goods Services,2011-04-24 02:58:20.094229+00:00,2011-04-24 12:00:00.000000+00:00,2011-04-24 12:16:49.225155+00:00,Sean Manney
66,Deliver Goods Services,2011-04-24 09:00:28.015615+00:00,2011-04-24 12:00:00.000000+00:00,2011-04-24 12:25:28.729413+00:00,Esmeralda Clay
260,Analyze Request for Quotation,2011-04-24 12:01:00.333289+00:00,2011-05-26 20:05:15.147050+00:00,2011-05-28 16:16:10.372014+00:00,Magdalena Predutta
263,Create Request for Quotation,2011-04-24 12:02:47.859269+00:00,2011-04-24 12:02:47.859269+00:00,2011-04-24 12:02:51.416313+00:00,Elvira Lores
263,Analyze Request for Quotation,2011-04-24 12:02:51.416313+00:00,2011-05-26 20:46:52.287019+00:00,2011-05-26 21:32:30.092585+00:00,Karel de Groot
64,Release Purchase Order,2011-04-24 12:16:49.225155+00:00,2011-04-24 12:16:49.225155+00:00,2011-04-24 13:19:56.933584+00:00,Miu Hanwan
66,Release Purchase Order,2011-04-24 12:25:28.729413+00:00,2011-04-24 12:25:28.729413+00:00,2011-04-24 13:28:36.437841+00:00,Immanuel Karagianni
64,Approve Purchase Order for payment,2011-04-24 13:19:56.933584+00:00,2011-05-26 21:32:30.092585+00:00,2011-05-27 14:13:51.167057+00:00,Karel de Groot
129,Send Request for Quotation to Supplier,2011-04-24 13:26:02.780929+00:00,2011-05-27 14:13:51.167057+00:00,2011-05-27 14:13:56.883615+00:00,Karel de Groot
66,Approve Purchase Order for payment,2011-04-24 13:28:36.437841+00:00,2011-05-27 14:13:56.883615+00:00,2011-05-28 16:27:15.323932+00:00,Karel de Groot
134,Amend Request for Quotation,2011-04-24 13:29:02.766341+00:00,2011-04-24 13:29:02.766341+00:00,2011-04-24 13:51:56.774646+00:00,Alberto Duport
134,Analyze Request for Quotation,2011-04-24 13:51:56.774646+00:00,2011-05-28 16:16:10.372014+00:00,2011-05-28 17:48:43.426482+00:00,Magdalena Predutta
126,Amend Request for Quotation,2011-04-24 16:13:21.072554+00:00,2011-04-24 16:13:21.072554+00:00,2011-04-24 17:22:01.899976+00:00,Maris Freeman
265,Create Purchase Requisition,2011-04-24 16:17:40.127311+00:00,2011-04-24 16:17:40.127311+00:00,2011-04-24 16:17:40.127311+00:00,Anna Kaufmann
265,Create Request for Quotation,2011-04-24 16:17:40.127311+00:00,2011-04-24 16:17:40.127311+00:00,2011-04-24 16:17:53.395915+00:00,Clement Duchot
265,Analyze Request for Quotation,2011-04-24 16:17:53.395915+00:00,2011-05-28 16:27:15.323932+00:00,2011-05-28 17:25:31.760037+00:00,Karel de Groot
126,Analyze Request for Quotation,2011-04-24 17:22:01.899976+00:00,2011-05-28 17:25:31.760037+00:00,2011-05-30 13:55:59.577337+00:00,Karel de Groot
266,Create Purchase Requisition,2011-04-24 18:23:02.756918+00:00,2011-04-25 00:00:00.000000+00:00,2011-04-25 00:00:00.000000+00:00,Penn Osterwalder
267,Create Purchase Requisition,2011-04-24 21:25:09.437220+00:00,2011-04-25 00:00:00.000000+00:00,2011-04-25 00:00:00.000000+00:00,Tesca Lobes
132,Send Request for Quotation to Supplier,2011-04-24 22:50:10.206671+00:00,2011-05-28 17:48:43.426482+00:00,2011-05-28 18:10:04.616019+00:00,Magdalena Predutta
266,Create Request for Quotation,2011-04-25 00:00:00.000000+00:00,2011-04-25 00:00:00.000000+00:00,2011-04-25 00:00:00.033116+00:00,Nico Ojenbeer
267,Create Request for Quotation,2011-04-25 00:00:00.000000+00:00,2011-04-25 00:00:00.000000+00:00,2011-04-25 00:00:00.621326+00:00,Fjodor Kowalski
266,Analyze Request for Quotation,2011-04-25 00:00:00.033116+00:00,2011-05-28 18:10:04.616019+00:00,2011-05-29 15:10:41.653450+00:00,Magdalena Predutta
267,Analyze Request for Quotation,2011-04-25 00:00:00.621326+00:00,2011-05-29 15:10:41.653450+00:00,2011-05-30 13:57:27.474413+00:00,Magdalena Predutta
268,Create Purchase Requisition,2011-04-25 07:50:32.650439+00:00,2011-04-25 07:50:32.650439+00:00,2011-04-25 07:50:32.650439+00:00,Esmana Liubiata
268,Analyze Purchase Requisition,2011-04-25 07:50:32.650439+00:00,2011-04-25 07:50:32.650439+00:00,2011-04-25 08:00:40.377448+00:00,Heinz Gutschmidt
268,Create Request for Quotation,2011-04-25 08:00:40.377448+00:00,2011-04-25 08:00:40.377448+00:00,2011-04-25 08:00:40.528371+00:00,Christian Francois
268,Analyze Request for Quotation,2011-04-25 08:00:40.528371+00:00,2011-05-30 13:55:59.577337+00:00,2011-05-30 16:02:57.784104+00:00,Karel de Groot
269,Create Purchase Requisition,2011-04-25 16:41:10.027811+00:00,2011-04-26 00:00:00.000000+00:00,2011-04-26 00:00:00.000000+00:00,Anne Olwada
270,Create Purchase Requisition,2011-04-25 20:51:57.879169+00:00,2011-04-25 20:51:57.879169+00:00,2011-04-25 20:51:57.879169+00:00,Kim Passa
270,Analyze Purchase Requisition,2011-04-25 20:51:57.879169+00:00,2011-04-25 20:51:57.879169+00:00,2011-04-25 20:52:56.725988+00:00,Francis Odell
270,Amend Purchase Requisition,2011-04-25 20:52:56.725988+00:00,2011-04-25 20:52:56.725988+00:00,2011-04-25 20:54:51.462962+00:00,Elvira Lores
270,Analyze Purchase Requisition,2011-04-25 20:54:51.462962+00:00,2011-04-25 20:54:51.462962+00:00,2011-04-25 20:56:54.625300+00:00,Maris Freeman
270,Create Request for Quotation,2011-04-25 20:56:54.625300+00:00,2011-04-25 20:56:54.625300+00:00,2011-04-25 20:56:56.403331+00:00,Miu Hanwan
270,Analyze Request for Quotation,2011-04-25 20:56:56.403331+00:00,2011-05-30 13:57:27.474413+00:00,2011-05-30 19:48:48.623100+00:00,Magdalena Predutta
271,Create Purchase Requisition,2011-04-25 22:21:05.587981+00:00,2011-04-25 22:21:05.587981+00:00,2011-04-25 22:21:05.587981+00:00,Immanuel Karagianni
271,Analyze Purchase Requisition,2011-04-25 22:21:05.587981+00:00,2011-04-26 00:00:00.000000+00:00,2011-04-26 00:14:17.259484+00:00,Heinz Gutschmidt
103,Amend Request for Quotation,2011-04-25 22:59:56.951859+00:00,2011-04-25 22:59:56.951859+00:00,2011-04-26 12:03:34.194421+00:00,Alberto Duport
269,Create Request for Quotation,2011-04-26 00:00:00.000000+00:00,2011-04-26 12:00:00.000000+00:00,2011-04-26 12:00:00.728437+00:00,Anna Kaufmann
271,Create Request for Quotation,2011-04-26 00:14:17.259484+00:00,2011-04-26 12:00:00.000000+00:00,2011-04-26 12:00:00.942755+00:00,Clement Duchot
272,Create Purchase Requisition,2011-04-26 00:36:25.707896+00:00,2011-04-26 00:36:25.707896+00:00,2011-04-26 00:36:25.707896+00:00,Penn Osterwalder
272,Analyze Purchase Requisition,2011-04-26 00:36:25.707896+00:00,2011-04-26 12:00:00.000000+00:00,2011-04-26 12:01:42.487480+00:00,Francis Odell
273,Create Purchase Requisition,2011-04-26 02:10:56.970665+00:00,2011-04-26 02:10:56.970665+00:00,2011-04-26 02:10:56.970665+00:00,Tesca Lobes
273,Analyze Purchase Requisition,2011-04-26 02:10:56.970665+00:00,2011-04-26 12:00:00.000000+00:00,2011-04-26 12:08:05.248595+00:00,Maris Freeman
193,Send Request for Quotation to Supplier,2011-04-26 08:09:31.454974+00:00,2011-05-30 16:02:57.784104+00:00,2011-05-30 16:03:34.173829+00:00,Karel de Groot
274,Create Purchase Requisition,2011-04-26 08:47:22.096592+00:00,2011-04-26 08:47:22.096592+00:00,2011-04-26 08:47:22.096592+00:00,Nico Ojenbeer
274,Analyze Purchase Requisition,2011-04-26 08:47:22.096592+00:00,2011-04-26 08:47:22.096592+00:00,2011-04-26 08:48:32.663974+00:00,Heinz Gutschmidt
274,Create Request for Quotation,2011-04-26 08:48:32.663974+00:00,2011-04-26 08:48:32.663974+00:00,2011-04-26 08:48:34.511610+00:00,Fjodor Kowalski
274,Analyze Request for Quotation,2011-04-26 08:48:34.511610+00:00,2011-05-30 16:03:34.173829+00:00,2011-05-31 12:53:33.784498+00:00,Karel de Groot
190,Send Request for Quotation to Supplier,2011-04-26 10:02:13.807780+00:00,2011-05-30 19:48:48.623100+00:00,2011-05-30 19:49:27.171782+00:00,Magdalena Predutta
269,Analyze Request for Quotation,2011-04-26 12:00:00.728437+00:00,2011-05-30 19:49:27.171782+00:00,2011-05-30 21:32:25.410537+00:00,Magdalena Predutta
271,Analyze Request for Quotation,2011-04-26 12:00:00.942755+00:00,2011-05-30 21:32:25.410537+00:00,2011-05-31 16:21:50.105878+00:00,Magdalena Predutta
272,Create Request for Quotation,2011-04-26 12:01:42.487480+00:00,2011-04-27 00:00:00.000000+00:00,2011-04-27 00:00:03.979220+00:00,Esmana Liubiata
103,Analyze Request for Quotation,2011-04-26 12:03:34.194421+00:00,2011-05-31 12:53:33.784498+00:00,2011-06-03 15:26:16.060377+00:00,Karel de Groot
273,Create Request for Quotation,2011-04-26 12:08:05.248595+00:00,2011-04-27 00:00:00.000000+00:00,2011-04-27 00:00:01.091704+00:00,Christian Francois
192,Send Request for Quotation to Supplier,2011-04-26 14:07:49.590495+00:00,2011-05-31 13:11:02.658598+00:00,2011-05-31 13:37:00.248386+00:00,Francois de Perrier
136,Send Request for Quotation to Supplier,2011-04-26 23:54:58.127165+00:00,2011-05-31 13:37:00.248386+00:00,2011-05-31 13:44:48.686779+00:00,Francois de Perrier
141,Create Quotation comparison Map,2011-04-26 23:56:07.981386+00:00,2011-05-31 13:44:48.686779+00:00,2011-06-01 07:23:05.587972+00:00,Francois de Perrier
273,Analyze Request for Quotation,2011-04-27 00:00:01.091704+00:00,2011-05-31 16:21:50.105878+00:00,2011-05-31 18:30:40.578093+00:00,Magdalena Predutta
272,Analyze Request for Quotation,2011-04-27 00:00:03.979220+00:00,2011-05-31 18:30:40.578093+00:00,2011-06-01 12:27:01.984794+00:00,Magdalena Predutta
275,Create Purchase Requisition,2011-04-27 10:49:33.255695+00:00,2011-04-27 12:00:00.000000+00:00,2011-04-27 12:00:00.000000+00:00,Kim Passa
275,Analyze Purchase Requisition,2011-04-27 12:00:00.000000+00:00,2011-04-28 00:00:00.000000+00:00,2011-04-28 00:01:55.702428+00:00,Heinz Gutschmidt
276,Create Purchase Requisition,2011-04-27 13:33:56.721049+00:00,2011-04-27 13:33:56.721049+00:00,2011-04-27 13:33:56.721049+00:00,Elvira Lores
276,Analyze Purchase Requisition,2011-04-27 13:33:56.721049+00:00,2011-04-27 13:33:56.721049+00:00,2011-04-27 13:35:24.745497+00:00,Francis Odell
276,Create Request for Quotation,2011-04-27 13:35:24.745497+00:00,2011-04-27 13:35:24.745497+00:00,2011-04-27 13:36:31.328208+00:00,Miu Hanwan
276,Analyze Request for Quotation,2011-04-27 13:36:31.328208+00:00,2011-06-01 07:23:05.587972+00:00,2011-06-01 15:14:30.102750+00:00,Francois de Perrier
194,Amend Request for Quotation,2011-04-27 13:43:30.691052+00:00,2011-04-27 13:43:30.691052+00:00,2011-04-27 17:30:14.311858+00:00,Immanuel Karagianni
138,Send Request for Quotation to Supplier,2011-04-27 15:12:07.246957+00:00,2011-06-01 12:27:01.984794+00:00,2011-06-01 12:32:00.255034+00:00,Magdalena Predutta
105,Create Quotation comparison Map,2011-04-27 15:16:35.156010+00:00,2011-06-01 12:32:00.255034+00:00,2011-06-01 14:03:38.024039+00:00,Magdalena Predutta
143,Amend Request for Quotation,2011-04-27 16:33:28.175210+00:00,2011-04-28 00:00:00.000000+00:00,2011-04-28 00:37:11.498675+00:00,Anne Olwada
194,Analyze Request for Quotation,2011-04-27 17:30:14.311858+00:00,2011-06-01 14:03:38.024039+00:00,2011-06-02 17:41:47.293631+00:00,Magdalena Predutta
277,Create Purchase Requisition,2011-04-27 18:00:45.836977+00:00,2011-04-28 00:00:00.000000+00:00,2011-04-28 00:00:00.000000+00:00,Penn Osterwalder
196,Send Request for Quotation to Supplier,2011-04-27 18:52:12.697912+00:00,2011-06-01 15:14:30.102750+00:00,2011-06-01 15:26:35.371411+00:00,Francois de Perrier
51,Confirm Purchase Order,2011-04-27 19:05:53.868657+00:00,2011-04-28 00:00:00.000000+00:00,2011-04-28 05:44:52.890481+00:00,Carmen Finacse
277,Create Request for Quotation,2011-04-28 00:00:00.000000+00:00,2011-04-28 00:00:00.000000+00:00,2011-04-28 00:00:26.064468+00:00,Tesca Lobes
277,Analyze Request for Quotation,2011-04-28 00:00:26.064468+00:00,2011-06-01 15:26:35.371411+00:00,2011-06-04 06:12:18.575953+00:00,Francois de Perrier
275,Create Request for Quotation,2011-04-28 00:01:55.702428+00:00,2011-04-28 00:01:55.702428+00:00,2011-04-28 00:03:31.233004+00:00,Nico Ojenbeer
275,Analyze Request for Quotation,2011-04-28 00:03:31.233004+00:00,2011-06-02 17:41:47.293631+00:00,2011-06-03 15:33:38.826076+00:00,Magdalena Predutta
278,Create Purchase Requisition,2011-04-28 00:28:05.627166+00:00,2011-04-28 00:28:05.627166+00:00,2011-04-28 00:28:05.627166+00:00,Fjodor Kowalski
278,Analyze Purchase Requisition,2011-04-28 00:28:05.627166+00:00,2011-04-28 12:00:00.000000+00:00,2011-04-28 12:00:00.274555+00:00,Maris Freeman
143,Analyze Request for Quotation,2011-04-28 00:37:11.498675+00:00,2011-06-03 15:26:16.060377+00:00,2011-06-06 12:04:00.679701+00:00,Karel de Groot
279,Create Purchase Requisition,2011-04-28 04:01:17.094332+00:00,2011-04-28 12:00:00.000000+00:00,2011-04-28 12:00:00.000000+00:00,Anna Kaufmann
51,Deliver Goods Services,2011-04-28 05:44:52.890481+00:00,2011-04-28 05:44:52.890481+00:00,2011-04-28 06:34:38.377551+00:00,Karen Clarens
